user_id,month,age,city,plan,total_messages,total_mb,total_minutes,messages_included,mb_per_month_included,minutes_included,usd_monthly_pay,total_cost
1037,2018-12,20,"Seattle-Tacoma-Bellevue, WA MSA",ultimate,44.0,14370.44,437.65999999999997,1000,30720,3000,70,70.0
1038,2018-06,32,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1038,2018-07,32,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1038,2018-08,32,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1038,2018-09,32,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1038,2018-10,32,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",ultimate,36.0,22299.5,172.35999999999999,1000,30720,3000,70,70.0
1038,2018-11,32,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",ultimate,106.0,37946.04,389.27,1000,30720,3000,70,119.3967578125
1038,2018-12,32,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",ultimate,113.0,45020.31,444.65999999999997,1000,30720,3000,70,167.75602539062498
1039,2018-05,56,"Columbus, OH MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1039,2018-06,56,"Columbus, OH MSA",ultimate,4.0,6010.62,305.21,1000,30720,3000,70,70.0
1039,2018-07,56,"Columbus, OH MSA",ultimate,30.0,20939.15,428.71999999999997,1000,30720,3000,70,70.0
1039,2018-08,56,"Columbus, OH MSA",ultimate,23.0,22398.41,389.76,1000,30720,3000,70,70.0
1039,2018-09,56,"Columbus, OH MSA",ultimate,25.0,18558.81,476.86,1000,30720,3000,70,70.0
1039,2018-10,56,"Columbus, OH MSA",ultimate,23.0,13511.26,431.84,1000,30720,3000,70,70.0
1039,2018-11,56,"Columbus, OH MSA",ultimate,17.0,26185.96,465.75,1000,30720,3000,70,70.0
1039,2018-12,56,"Columbus, OH MSA",ultimate,25.0,20219.18,539.47,1000,30720,3000,70,70.0
1041,2018-03,58,"Las Vegas-Henderson-Paradise, NV MSA",ultimate,0.0,1586.3899999999999,20.63,1000,30720,3000,70,70.0
1041,2018-04,58,"Las Vegas-Henderson-Paradise, NV MSA",ultimate,0.0,20601.58,424.66,1000,30720,3000,70,70.0
1041,2018-05,58,"Las Vegas-Henderson-Paradise, NV MSA",ultimate,0.0,18259.46,387.32,1000,30720,3000,70,70.0
1041,2018-06,58,"Las Vegas-Henderson-Paradise, NV MSA",ultimate,0.0,20033.170000000002,290.27,1000,30720,3000,70,70.0
1041,2018-07,58,"Las Vegas-Henderson-Paradise, NV MSA",ultimate,0.0,23400.72,505.47,1000,30720,3000,70,70.0
1041,2018-08,58,"Las Vegas-Henderson-Paradise, NV MSA",ultimate,0.0,24733.29,465.63,1000,30720,3000,70,70.0
1041,2018-09,58,"Las Vegas-Henderson-Paradise, NV MSA",ultimate,0.0,22056.28,281.64,1000,30720,3000,70,70.0
1041,2018-10,58,"Las Vegas-Henderson-Paradise, NV MSA",ultimate,0.0,19097.12,424.69,1000,30720,3000,70,70.0
1041,2018-11,58,"Las Vegas-Henderson-Paradise, NV MSA",ultimate,0.0,24967.66,279.51,1000,30720,3000,70,70.0
1041,2018-12,58,"Las Vegas-Henderson-Paradise, NV MSA",ultimate,0.0,16863.45,394.77,1000,30720,3000,70,70.0
1042,2018-01,40,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",surf,0.0,1854.93,106.83,50,15360,500,20,20.0
1042,2018-02,40,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",surf,0.0,6801.48,240.66,50,15360,500,20,20.0
1042,2018-03,40,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",surf,0.0,7400.58,200.48,50,15360,500,20,20.0
1042,2018-04,40,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",surf,0.0,7102.4,264.49,50,15360,500,20,20.0
1042,2018-05,40,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",surf,0.0,9061.44,470.67,50,15360,500,20,20.0
1042,2018-06,40,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",surf,0.0,9149.53,353.99,50,15360,500,20,20.0
1042,2018-07,40,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",surf,0.0,6543.5,349.24,50,15360,500,20,20.0
1042,2018-08,40,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",surf,0.0,6493.25,341.95,50,15360,500,20,20.0
1042,2018-09,40,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",surf,0.0,13960.01,235.98000000000002,50,15360,500,20,20.0
1042,2018-10,40,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",surf,0.0,6118.26,265.16,50,15360,500,20,20.0
1042,2018-11,40,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",surf,0.0,9287.95,285.82,50,15360,500,20,20.0
1042,2018-12,40,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",surf,0.0,6022.1,339.13,50,15360,500,20,20.0
1043,2018-06,42,"New York-Newark-Jersey City, NY-NJ-PA MSA",ultimate,30.0,9891.43,75.48,1000,30720,3000,70,70.0
1043,2018-07,42,"New York-Newark-Jersey City, NY-NJ-PA MSA",ultimate,85.0,27989.01,305.51,1000,30720,3000,70,70.0
1043,2018-08,42,"New York-Newark-Jersey City, NY-NJ-PA MSA",ultimate,102.0,30372.95,108.26,1000,30720,3000,70,70.0
1043,2018-09,42,"New York-Newark-Jersey City, NY-NJ-PA MSA",ultimate,101.0,32619.76,188.6,1000,30720,3000,70,82.98664062499999
1043,2018-10,42,"New York-Newark-Jersey City, NY-NJ-PA MSA",ultimate,87.0,31327.21,179.5,1000,30720,3000,70,74.150849609375
1043,2018-11,42,"New York-Newark-Jersey City, NY-NJ-PA MSA",ultimate,107.0,33572.26,173.81,1000,30720,3000,70,89.49787109375
1043,2018-12,42,"New York-Newark-Jersey City, NY-NJ-PA MSA",ultimate,87.0,38464.82,211.11,1000,30720,3000,70,122.94310546874999
1044,2018-08,74,"Albuquerque, NM MSA",surf,0.0,0.0,12.45,50,15360,500,20,20.0
1044,2018-09,74,"Albuquerque, NM MSA",surf,47.0,22425.25,329.0,50,15360,500,20,88.99658203125
1044,2018-10,74,"Albuquerque, NM MSA",surf,45.0,20635.53,161.69,50,15360,500,20,71.51884765624999
1044,2018-11,74,"Albuquerque, NM MSA",surf,37.0,24572.15,297.94,50,15360,500,20,109.96240234375001
1044,2018-12,74,"Albuquerque, NM MSA",surf,31.0,15473.81,295.03,50,15360,500,20,21.111425781249995
1045,2018-10,20,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,34.0,9178.75,288.56,50,15360,500,20,20.0
1045,2018-11,20,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,49.0,24871.18,535.15,50,15360,500,20,113.93711718750001
1045,2018-12,20,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,47.0,17012.32,589.3,50,15360,500,20,38.8149375
1046,2018-02,67,"Boston-Cambridge-Newton, MA-NH MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1046,2018-03,67,"Boston-Cambridge-Newton, MA-NH MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1046,2018-04,67,"Boston-Cambridge-Newton, MA-NH MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1046,2018-05,67,"Boston-Cambridge-Newton, MA-NH MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1046,2018-06,67,"Boston-Cambridge-Newton, MA-NH MSA",surf,20.0,10538.28,324.84999999999997,50,15360,500,20,20.0
1046,2018-07,67,"Boston-Cambridge-Newton, MA-NH MSA",surf,51.0,22016.18,476.25,50,15360,500,20,85.0317578125
1046,2018-08,67,"Boston-Cambridge-Newton, MA-NH MSA",surf,38.0,24950.45,475.95,50,15360,500,20,113.65673828125
1046,2018-09,67,"Boston-Cambridge-Newton, MA-NH MSA",surf,39.0,25161.01,490.77,50,15360,500,20,115.71298828124998
1046,2018-10,67,"Boston-Cambridge-Newton, MA-NH MSA",surf,27.0,25833.19,543.6800000000001,50,15360,500,20,123.58764609375
1046,2018-11,67,"Boston-Cambridge-Newton, MA-NH MSA",surf,31.0,25165.01,396.08,50,15360,500,20,115.75205078124998
1046,2018-12,67,"Boston-Cambridge-Newton, MA-NH MSA",surf,32.0,13891.550000000001,604.53,50,15360,500,20,23.1359
1047,2018-06,22,"Indianapolis-Carmel-Anderson, IN MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1047,2018-07,22,"Indianapolis-Carmel-Anderson, IN MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1047,2018-08,22,"Indianapolis-Carmel-Anderson, IN MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1047,2018-09,22,"Indianapolis-Carmel-Anderson, IN MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1047,2018-10,22,"Indianapolis-Carmel-Anderson, IN MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1047,2018-11,22,"Indianapolis-Carmel-Anderson, IN MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1047,2018-12,22,"Indianapolis-Carmel-Anderson, IN MSA",ultimate,7.0,17146.8,349.48,1000,30720,3000,70,70.0
1048,2018-08,42,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",surf,0.0,2256.76,68.09,50,15360,500,20,20.0
1048,2018-09,42,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",surf,0.0,8806.79,247.85999999999999,50,15360,500,20,20.0
1048,2018-10,42,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",surf,0.0,12249.23,192.02,50,15360,500,20,20.0
1048,2018-11,42,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",surf,0.0,10699.55,245.1,50,15360,500,20,20.0
1048,2018-12,42,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",surf,0.0,9290.36,152.18,50,15360,500,20,20.0
1049,2018-02,25,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1049,2018-03,25,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1049,2018-04,25,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,0.0,5374.0,224.57,50,15360,500,20,20.0
1049,2018-05,25,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,0.0,7776.349999999999,284.62,50,15360,500,20,20.0
1049,2018-06,25,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,0.0,8427.87,322.76,50,15360,500,20,20.0
1049,2018-07,25,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,0.0,8510.51,280.21,50,15360,500,20,20.0
1049,2018-08,25,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,0.0,9547.39,357.52,50,15360,500,20,20.0
1049,2018-09,25,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,0.0,10160.8,335.44,50,15360,500,20,20.0
1049,2018-10,25,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,0.0,6189.06,299.17,50,15360,500,20,20.0
1049,2018-11,25,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,0.0,10572.32,293.51,50,15360,500,20,20.0
1049,2018-12,25,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,0.0,7472.53,291.08,50,15360,500,20,20.0
1050,2018-03,23,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",ultimate,0.0,5942.6,126.16,1000,30720,3000,70,70.0
1050,2018-04,23,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",ultimate,0.0,17557.58,331.44,1000,30720,3000,70,70.0
1050,2018-05,23,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",ultimate,0.0,16769.29,392.51,1000,30720,3000,70,70.0
1050,2018-06,23,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",ultimate,0.0,11574.0,447.02,1000,30720,3000,70,70.0
1050,2018-07,23,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",ultimate,0.0,16132.82,403.42,1000,30720,3000,70,70.0
1050,2018-08,23,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",ultimate,0.0,15211.449999999999,337.33,1000,30720,3000,70,70.0
1050,2018-09,23,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",ultimate,0.0,16997.27,349.48,1000,30720,3000,70,70.0
1051,2018-12,55,"San Diego-Chula Vista-Carlsbad, CA MSA",surf,60.0,10369.73,164.92000000000002,50,15360,500,20,20.3
1052,2018-03,47,"Houston-The Woodlands-Sugar Land, TX MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1052,2018-04,47,"Houston-The Woodlands-Sugar Land, TX MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1052,2018-05,47,"Houston-The Woodlands-Sugar Land, TX MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1052,2018-06,47,"Houston-The Woodlands-Sugar Land, TX MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1052,2018-07,47,"Houston-The Woodlands-Sugar Land, TX MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1052,2018-08,47,"Houston-The Woodlands-Sugar Land, TX MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1052,2018-09,47,"Houston-The Woodlands-Sugar Land, TX MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1052,2018-10,47,"Houston-The Woodlands-Sugar Land, TX MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1052,2018-11,47,"Houston-The Woodlands-Sugar Land, TX MSA",surf,52.0,4650.4,197.32,50,15360,500,20,20.06
1052,2018-12,47,"Houston-The Woodlands-Sugar Land, TX MSA",surf,266.0,26633.75,1136.0,50,15360,500,20,155.65521484375
1053,2018-07,27,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,0.0,855.57,16.06,50,15360,500,20,20.0
1053,2018-08,27,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,13.0,21209.15,454.84000000000003,50,15360,500,20,77.12060546875001
1053,2018-09,27,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,21.0,22495.99,363.51,50,15360,500,20,89.68740234375002
1053,2018-10,27,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,13.0,16830.64,438.1,50,15360,500,20,34.361718749999994
1053,2018-11,27,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,16.0,20020.42,482.77,50,15360,500,20,65.51191406249998
1053,2018-12,27,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,12.0,15720.48,290.93,50,15360,500,20,23.520312499999996
1054,2018-04,50,"Phoenix-Mesa-Chandler, AZ MSA",surf,6.0,8231.44,31.07,50,15360,500,20,20.0
1054,2018-05,50,"Phoenix-Mesa-Chandler, AZ MSA",surf,27.0,17925.98,260.7,50,15360,500,20,45.058398437499996
1054,2018-06,50,"Phoenix-Mesa-Chandler, AZ MSA",surf,24.0,20824.09,197.27,50,15360,500,20,73.36025390625
1054,2018-07,50,"Phoenix-Mesa-Chandler, AZ MSA",surf,25.0,16285.92,298.23,50,15360,500,20,29.0421875
1054,2018-08,50,"Phoenix-Mesa-Chandler, AZ MSA",surf,28.0,24096.24,139.15,50,15360,500,20,105.31484375000002
1054,2018-09,50,"Phoenix-Mesa-Chandler, AZ MSA",surf,30.0,19633.48,305.32,50,15360,500,20,61.733203124999996
1054,2018-10,50,"Phoenix-Mesa-Chandler, AZ MSA",surf,41.0,21121.260000000002,242.83,50,15360,500,20,76.26230468750002
1054,2018-11,50,"Phoenix-Mesa-Chandler, AZ MSA",surf,28.0,20537.55,191.23000000000002,50,15360,500,20,70.56201171875
1054,2018-12,50,"Phoenix-Mesa-Chandler, AZ MSA",surf,37.0,22992.69,437.31,50,15360,500,20,94.53798828125
1055,2018-01,52,"Portland-Vancouver-Hillsboro, OR-WA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1055,2018-02,52,"Portland-Vancouver-Hillsboro, OR-WA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1055,2018-03,52,"Portland-Vancouver-Hillsboro, OR-WA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1055,2018-04,52,"Portland-Vancouver-Hillsboro, OR-WA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1055,2018-05,52,"Portland-Vancouver-Hillsboro, OR-WA MSA",surf,48.0,7534.64,154.17,50,15360,500,20,20.0
1055,2018-06,52,"Portland-Vancouver-Hillsboro, OR-WA MSA",surf,68.0,10709.68,211.05,50,15360,500,20,20.54
1055,2018-07,52,"Portland-Vancouver-Hillsboro, OR-WA MSA",surf,79.0,15625.710000000001,257.83,50,15360,500,20,23.46482421875001
1055,2018-08,52,"Portland-Vancouver-Hillsboro, OR-WA MSA",surf,94.0,15189.85,244.37,50,15360,500,20,21.32
1055,2018-09,52,"Portland-Vancouver-Hillsboro, OR-WA MSA",surf,74.0,14305.2,211.34,50,15360,500,20,20.72
1055,2018-10,52,"Portland-Vancouver-Hillsboro, OR-WA MSA",surf,72.0,19802.85,277.77,50,15360,500,20,64.04720703124998
1055,2018-11,52,"Portland-Vancouver-Hillsboro, OR-WA MSA",surf,95.0,14972.39,221.20000000000002,50,15360,500,20,21.35
1055,2018-12,52,"Portland-Vancouver-Hillsboro, OR-WA MSA",surf,78.0,15445.36,236.59,50,15360,500,20,21.673593750000006
1056,2018-03,33,"Cincinnati, OH-KY-IN MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1056,2018-04,33,"Cincinnati, OH-KY-IN MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1056,2018-05,33,"Cincinnati, OH-KY-IN MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1056,2018-06,33,"Cincinnati, OH-KY-IN MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1056,2018-07,33,"Cincinnati, OH-KY-IN MSA",surf,3.0,3094.72,69.09,50,15360,500,20,20.0
1056,2018-08,33,"Cincinnati, OH-KY-IN MSA",surf,37.0,21623.82,329.36,50,15360,500,20,81.1701171875
1056,2018-09,33,"Cincinnati, OH-KY-IN MSA",surf,37.0,15961.9,371.95,50,15360,500,20,25.877929687499996
1056,2018-10,33,"Cincinnati, OH-KY-IN MSA",surf,28.0,19099.83,267.94,50,15360,500,20,56.52177734375002
1056,2018-11,33,"Cincinnati, OH-KY-IN MSA",surf,39.0,18495.81,373.79,50,15360,500,20,50.62314453125001
1056,2018-12,33,"Cincinnati, OH-KY-IN MSA",surf,42.0,24974.03,429.19,50,15360,500,20,113.88701171874999
1057,2018-08,18,"Atlanta-Sandy Springs-Roswell, GA MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1057,2018-09,18,"Atlanta-Sandy Springs-Roswell, GA MSA",ultimate,21.0,3818.35,152.97,1000,30720,3000,70,70.0
1057,2018-10,18,"Atlanta-Sandy Springs-Roswell, GA MSA",ultimate,131.0,28474.23,1053.1299999999999,1000,30720,3000,70,70.0
1057,2018-11,18,"Atlanta-Sandy Springs-Roswell, GA MSA",ultimate,111.0,35090.02,961.8,1000,30720,3000,70,99.87318359374999
1057,2018-12,18,"Atlanta-Sandy Springs-Roswell, GA MSA",ultimate,137.0,24450.06,1109.59,1000,30720,3000,70,70.0
1058,2018-11,59,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,29.0,7828.96,534.5,50,15360,500,20,21.035
1058,2018-12,59,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,26.0,9190.19,614.36,50,15360,500,20,23.4308
1059,2018-04,34,"Chicago-Naperville-Elgin, IL-IN-WI MSA",ultimate,20.0,3672.48,205.71,1000,30720,3000,70,70.0
1059,2018-05,34,"Chicago-Naperville-Elgin, IL-IN-WI MSA",ultimate,76.0,11783.35,817.68,1000,30720,3000,70,70.0
1059,2018-06,34,"Chicago-Naperville-Elgin, IL-IN-WI MSA",ultimate,64.0,10894.02,706.36,1000,30720,3000,70,70.0
1059,2018-07,34,"Chicago-Naperville-Elgin, IL-IN-WI MSA",ultimate,55.0,13367.17,672.1,1000,30720,3000,70,70.0
1059,2018-08,34,"Chicago-Naperville-Elgin, IL-IN-WI MSA",ultimate,65.0,12895.01,769.83,1000,30720,3000,70,70.0
1059,2018-09,34,"Chicago-Naperville-Elgin, IL-IN-WI MSA",ultimate,63.0,15036.26,763.58,1000,30720,3000,70,70.0
1059,2018-10,34,"Chicago-Naperville-Elgin, IL-IN-WI MSA",ultimate,58.0,17544.16,683.78,1000,30720,3000,70,70.0
1059,2018-11,34,"Chicago-Naperville-Elgin, IL-IN-WI MSA",ultimate,66.0,15430.49,694.42,1000,30720,3000,70,70.0
1059,2018-12,34,"Chicago-Naperville-Elgin, IL-IN-WI MSA",ultimate,66.0,20197.26,692.6,1000,30720,3000,70,70.0
1060,2018-04,53,"Atlanta-Sandy Springs-Roswell, GA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1060,2018-05,53,"Atlanta-Sandy Springs-Roswell, GA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1060,2018-06,53,"Atlanta-Sandy Springs-Roswell, GA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1060,2018-07,53,"Atlanta-Sandy Springs-Roswell, GA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1060,2018-08,53,"Atlanta-Sandy Springs-Roswell, GA MSA",surf,38.0,12539.42,451.2,50,15360,500,20,20.0
1060,2018-09,53,"Atlanta-Sandy Springs-Roswell, GA MSA",surf,66.0,26256.75,624.89,50,15360,500,20,130.64027421875
1060,2018-10,53,"Atlanta-Sandy Springs-Roswell, GA MSA",surf,74.0,24445.77,643.38,50,15360,500,20,113.74962265625001
1060,2018-11,53,"Atlanta-Sandy Springs-Roswell, GA MSA",surf,69.0,19076.57,538.6,50,15360,500,20,58.02262890625
1060,2018-12,53,"Atlanta-Sandy Springs-Roswell, GA MSA",surf,83.0,25061.82,749.08,50,15360,500,20,123.2067359375
1061,2018-03,38,"Columbia, SC MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1061,2018-04,38,"Columbia, SC MSA",ultimate,17.0,6716.8,265.24,1000,30720,3000,70,70.0
1061,2018-05,38,"Columbia, SC MSA",ultimate,61.0,20773.12,691.04,1000,30720,3000,70,70.0
1061,2018-06,38,"Columbia, SC MSA",ultimate,49.0,20446.71,469.05,1000,30720,3000,70,70.0
1061,2018-07,38,"Columbia, SC MSA",ultimate,58.0,21455.15,516.19,1000,30720,3000,70,70.0
1061,2018-08,38,"Columbia, SC MSA",ultimate,71.0,18424.54,565.25,1000,30720,3000,70,70.0
1061,2018-09,38,"Columbia, SC MSA",ultimate,63.0,24854.16,583.72,1000,30720,3000,70,70.0
1061,2018-10,38,"Columbia, SC MSA",ultimate,54.0,16449.92,654.98,1000,30720,3000,70,70.0
1061,2018-11,38,"Columbia, SC MSA",ultimate,56.0,18752.52,418.7,1000,30720,3000,70,70.0
1061,2018-12,38,"Columbia, SC MSA",ultimate,93.0,23815.85,496.63,1000,30720,3000,70,70.0
1062,2018-02,41,"San Antonio-New Braunfels, TX MSA",ultimate,0.0,0.0,0.0,1000,30720,3000,70,70.0
1062,2018-03,41,"San Antonio-New Braunfels, TX MSA",ultimate,0.0,8604.210000000001,79.78,1000,30720,3000,70,70.0
1062,2018-04,41,"San Antonio-New Braunfels, TX MSA",ultimate,5.0,14580.19,283.54,1000,30720,3000,70,70.0
1062,2018-05,41,"San Antonio-New Braunfels, TX MSA",ultimate,13.0,15627.57,335.13,1000,30720,3000,70,70.0
1062,2018-06,41,"San Antonio-New Braunfels, TX MSA",ultimate,8.0,12513.16,227.01,1000,30720,3000,70,70.0
1062,2018-07,41,"San Antonio-New Braunfels, TX MSA",ultimate,13.0,13648.369999999999,294.57,1000,30720,3000,70,70.0
1062,2018-08,41,"San Antonio-New Braunfels, TX MSA",ultimate,9.0,18914.74,210.41,1000,30720,3000,70,70.0
1062,2018-09,41,"San Antonio-New Braunfels, TX MSA",ultimate,8.0,14532.52,192.05,1000,30720,3000,70,70.0
1062,2018-10,41,"San Antonio-New Braunfels, TX MSA",ultimate,8.0,17328.78,297.07,1000,30720,3000,70,70.0
1062,2018-11,41,"San Antonio-New Braunfels, TX MSA",ultimate,7.0,17936.98,170.82,1000,30720,3000,70,70.0
1062,2018-12,41,"San Antonio-New Braunfels, TX MSA",ultimate,9.0,14550.1,244.73,1000,30720,3000,70,70.0
1063,2018-11,60,"New York-Newark-Jersey City, NY-NJ-PA MSA",ultimate,0.0,10936.7,63.39,1000,30720,3000,70,70.0
1063,2018-12,60,"New York-Newark-Jersey City, NY-NJ-PA MSA",ultimate,0.0,9994.54,94.85,1000,30720,3000,70,70.0
1064,2018-06,46,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,3.0,6572.2300000000005,142.45000000000002,50,15360,500,20,20.0
1064,2018-07,46,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,24.0,15403.26,447.02,50,15360,500,20,20.422460937500002
1064,2018-08,46,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,15.0,22240.82,593.07,50,15360,500,20,89.9876078125
1064,2018-09,46,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,25.0,17233.66,533.91,50,15360,500,20,39.3147609375
1064,2018-10,46,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,19.0,18068.96,605.96,50,15360,500,20,49.633487499999994
1064,2018-11,46,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,21.0,15201.33,494.32,50,15360,500,20,20.0
1064,2018-12,46,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,26.0,18268.829999999998,413.26,50,15360,500,20,48.40654296874998
1065,2018-08,26,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,0.0,0.0,0.0,50,15360,500,20,20.0
1065,2018-09,26,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,14.0,9153.05,197.73,50,15360,500,20,20.0
1065,2018-10,26,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,29.0,17044.92,687.97,50,15360,500,20,42.09339687499998
1065,2018-11,26,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,29.0,19927.4,596.19,50,15360,500,20,67.48921562500001
1065,2018-12,26,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,28.0,18099.73,443.79,50,15360,500,20,46.755175781249996
1066,2018-03,61,"Boston-Cambridge-Newton, MA-NH MSA",surf,31.0,13691.49,317.46,50,15360,500,20,20.0
1066,2018-04,61,"Boston-Cambridge-Newton, MA-NH MSA",surf,32.0,22187.52,438.04,50,15360,500,20,86.67500000000001
1066,2018-05,61,"Boston-Cambridge-Newton, MA-NH MSA",surf,27.0,21603.41,423.85,50,15360,500,20,80.97080078125
1066,2018-06,61,"Boston-Cambridge-Newton, MA-NH MSA",surf,34.0,16588.02,423.65999999999997,50,15360,500,20,31.992382812500004
1066,2018-07,61,"Boston-Cambridge-Newton, MA-NH MSA",surf,36.0,19876.94,351.92,50,15360,500,20,64.1107421875
1066,2018-08,61,"Boston-Cambridge-Newton, MA-NH MSA",surf,43.0,19871.34,364.07,50,15360,500,20,64.0560546875
1066,2018-09,61,"Boston-Cambridge-Newton, MA-NH MSA",surf,31.0,20870.81,482.48,50,15360,500,20,73.81650390625
